Serial no,R,G,B,40-70比例%,70-120比例%,325比例%,砂粉產地,樹酯品牌,樹酯比例%,色粉1,色粉1比例%(樹酯),色粉2,色粉2比例%(樹酯),色粉3,色粉3比例%(樹酯),偶聯劑%(樹酯),促進劑%(樹酯),固化劑%(樹酯),color
391532 河源1%白 0.3%碳黑,56,57,52,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,58,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,58,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,60,61,56,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,60,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,62,63,58,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,56,58,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,61,62,57,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,58,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,56,58,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,58,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,59,60,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,56,58,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,60,61,56,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,58,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,60,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,59,60,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,60,61,56,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,58,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,55,56,51,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,58,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,55,57,52,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,58,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,56,58,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,59,60,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,59,61,56,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,62,63,58,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,59,61,56,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,59,60,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,60,61,56,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,60,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,61,63,58,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,56,57,52,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,61,62,57,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,58,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,58,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,58,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,59,60,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,58,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,59,60,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,58,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,56,57,52,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,60,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,60,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,59,60,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,58,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,61,62,57,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,59,60,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,59,60,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,60,62,57,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,57,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,59,60,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,61,62,57,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,62,63,58,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,56,57,52,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,61,62,57,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,61,62,57,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,56,58,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,59,60,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,55,57,52,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,59,60,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,59,60,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,60,61,56,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源1%白 0.3%碳黑,58,59,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,1,鐵黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白 0.1%碳黑,97,98,92,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,102,105,98,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,109,110,104,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,99,100,94,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,102,103,97,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,109,110,104,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,104,105,99,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,101,102,96,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,97,98,92,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,102,103,97,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,103,104,98,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,104,105,99,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,102,103,97,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,104,105,99,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,104,107,100,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,100,101,95,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,101,102,96,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,105,106,100,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,102,103,97,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,98,99,93,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,101,102,96,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,112,113,107,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,99,100,95,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白 0.1%碳黑,102,103,97,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,101,102,96,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,104,105,99,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,100,101,95,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,101,102,96,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,102,103,97,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,105,106,100,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,102,103,97,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,98,99,93,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,104,105,99,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,100,101,95,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,105,104,99,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白 0.1%碳黑,98,99,93,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,100,101,95,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,102,103,97,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,105,106,100,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,103,104,98,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,103,104,98,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,102,103,97,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,105,106,100,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,104,105,99,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,101,102,96,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,106,107,101,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,103,104,98,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,102,103,97,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,104,105,99,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,100,101,95,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,102,103,97,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,100,101,95,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,101,102,96,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,102,101,96,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白 0.1%碳黑,97,98,92,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,101,102,96,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,99,100,94,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,107,108,102,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,104,105,99,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,103,104,98,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,103,106,99,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,99,102,95,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
391532 河源5%白 0.1%碳黑,97,100,93,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,鐵黑粉,0.1,無,0,1.2,0.16,0.53,Green
