Serial no,R,G,B,40-70比例%,70-120比例%,325比例%,砂粉產地,樹酯比例%,色粉種類,色粉比例%(樹酯),偶聯劑%(樹酯),促進劑%(樹酯),固化劑%(樹酯),顏色
391532 河源0%白,158,157,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,158,138,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,156,155,135,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,155,154,134,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,159,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Green
391532 河源0%白,158,155,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,158,155,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,160,157,138,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,154,135,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,154,135,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,158,138,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,161,158,139,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,154,135,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,156,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,156,155,135,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,156,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,158,155,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,154,135,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Red
391532 河源0%白,160,157,138,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,160,157,138,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,160,157,138,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,156,138,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,158,138,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,160,157,140,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,158,157,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,158,138,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,158,157,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,160,157,140,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,156,158,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Green
391532 河源0%白,157,156,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,155,134,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,160,159,139,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,158,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,158,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,156,139,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,156,153,134,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,158,157,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,160,158,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,161,158,139,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,154,135,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,158,157,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,156,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,156,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,158,157,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,156,139,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,158,157,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,156,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,156,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,156,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,156,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,156,155,135,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,154,135,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,156,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,158,157,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,158,157,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,156,153,134,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,154,135,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,156,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,160,155,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Red
391532 河源0%白,157,156,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,160,159,139,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,160,157,138,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,156,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,158,157,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,154,135,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,158,155,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,160,158,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,156,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,158,155,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,156,153,134,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,155,154,134,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,156,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,158,138,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,158,155,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,162,157,138,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Red
391532 河源0%白,159,156,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,156,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,160,157,138,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,156,153,134,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,160,157,138,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,158,155,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,158,138,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,160,157,138,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,156,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,156,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,160,157,138,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,156,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,163,158,139,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Red
391532 河源0%白,159,158,138,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,158,157,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,156,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,158,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,158,137,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,159,158,140,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,154,135,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,157,156,136,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,156,155,135,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,161,158,139,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源0%白,158,160,139,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Green
391532 河源0%白,160,159,138,39,15,32,河源,16,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
391532 河源1%白,195,193,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,196,194,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,195,193,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,192,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,193,191,176,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,195,193,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,192,193,177,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,193,194,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,196,194,181,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,195,181,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,193,191,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,188,186,171,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,193,193,181,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,195,193,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,193,191,176,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,196,194,181,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,192,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,191,192,176,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,194,192,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,195,181,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,192,193,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,195,193,180,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,192,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,192,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,193,191,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,195,193,180,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,196,194,181,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,192,193,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,193,191,176,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,192,177,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,191,192,176,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,193,191,176,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,192,177,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,192,193,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,194,192,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,195,193,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,193,191,176,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,193,195,181,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,195,193,180,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,190,191,177,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,196,194,181,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,193,191,176,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,196,194,181,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,192,194,180,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,195,193,180,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,192,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,195,193,180,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,191,192,176,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,193,191,176,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,193,191,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,192,177,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,197,193,181,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,192,177,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,192,177,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,195,193,181,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,193,191,176,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,195,193,180,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,193,191,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,190,192,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,195,193,180,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,195,193,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,192,177,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,195,193,180,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,193,194,180,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,193,191,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,193,191,176,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,195,193,180,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,193,191,176,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,192,193,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,194,192,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,192,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,192,177,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,195,193,180,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,192,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,193,194,180,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,193,191,176,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,190,192,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,194,192,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,192,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,192,177,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,195,193,180,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,195,193,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,192,177,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,196,192,180,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,190,192,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
391532 河源1%白,196,194,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,193,191,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,195,193,180,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,192,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,196,194,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,193,191,176,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,196,194,181,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,195,193,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,196,194,181,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,193,191,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,195,193,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,193,191,178,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,194,192,179,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,195,193,180,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源1%白,195,193,180,39,15,32,河源,16,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
391532 河源2%白,201,198,183,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,196,197,183,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Green
391532 河源2%白,201,199,186,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,196,196,184,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Green
391532 河源2%白,199,197,182,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,200,198,183,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,201,199,184,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,198,196,183,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,201,199,184,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,194,192,177,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,199,197,182,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,200,198,183,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,201,198,183,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,202,200,187,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,200,198,183,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,201,199,184,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,200,198,185,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,201,199,186,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,198,199,183,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Green
391532 河源2%白,199,197,184,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,198,196,181,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,201,199,184,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,200,198,183,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,200,198,183,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,201,199,184,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,199,197,182,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,202,200,185,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
391532 河源2%白,199,197,182,39,15,32,河源,16,鈦白粉(佔樹酯比例),2,1.2,0.16,0.53,Yellow
